time	V(N021,Vo_led7)	V(Vcc_led,Vi_led7)	I(D28)
5.100655922595520e-06	5.108332e+00	3.494408e+00	6.990673e+00
5.101655922595521e-06	5.108327e+00	3.494492e+00	6.990656e+00
5.102655922595520e-06	5.108323e+00	3.494560e+00	6.990642e+00
5.103655922595521e-06	5.108318e+00	3.494629e+00	6.990630e+00
5.104655922595520e-06	5.108315e+00	3.494690e+00	6.990620e+00
5.105655922595520e-06	5.108312e+00	3.494743e+00	6.990612e+00
5.106655922595521e-06	5.108310e+00	3.494789e+00	6.990605e+00
5.107655922595520e-06	5.108308e+00	3.494835e+00	6.990599e+00
5.108655922595521e-06	5.108307e+00	3.494873e+00	6.990594e+00
5.109655922595520e-06	5.108305e+00	3.494911e+00	6.990591e+00
5.110655922595520e-06	5.108304e+00	3.494946e+00	6.990588e+00
5.111655922595521e-06	5.108304e+00	3.494976e+00	6.990586e+00
5.112655922595520e-06	5.108303e+00	3.495003e+00	6.990584e+00
5.113655922595521e-06	5.108303e+00	3.495029e+00	6.990583e+00
5.114655922595520e-06	5.108303e+00	3.495052e+00	6.990583e+00
5.115655922595521e-06	5.108303e+00	3.495071e+00	6.990582e+00
5.116655922595521e-06	5.108303e+00	3.495090e+00	6.990583e+00
5.117655922595520e-06	5.108303e+00	3.495110e+00	6.990583e+00
5.118655922595521e-06	5.108303e+00	3.495125e+00	6.990584e+00
5.119655922595520e-06	5.108304e+00	3.495140e+00	6.990585e+00
5.120655922595521e-06	5.108304e+00	3.495152e+00	6.990587e+00
5.121655922595520e-06	5.108305e+00	3.495163e+00	6.990588e+00
5.122655922595520e-06	5.108305e+00	3.495174e+00	6.990589e+00
5.123655922595521e-06	5.108306e+00	3.495186e+00	6.990591e+00
5.124655922595520e-06	5.108306e+00	3.495197e+00	6.990592e+00
5.125655922595521e-06	5.108307e+00	3.495205e+00	6.990594e+00
5.126655922595520e-06	5.108307e+00	3.495213e+00	6.990596e+00
5.127655922595521e-06	5.108307e+00	3.495220e+00	6.990598e+00
5.128655922595521e-06	5.108308e+00	3.495228e+00	6.990599e+00
5.129655922595520e-06	5.108309e+00	3.495232e+00	6.990601e+00
5.130655922595521e-06	5.108309e+00	3.495239e+00	6.990602e+00
5.131655922595520e-06	5.108310e+00	3.495243e+00	6.990604e+00
5.132655922595521e-06	5.108310e+00	3.495251e+00	6.990606e+00
5.133655922595521e-06	5.108311e+00	3.495255e+00	6.990607e+00
5.134655922595520e-06	5.108311e+00	3.495258e+00	6.990609e+00
5.135655922595521e-06	5.108312e+00	3.495262e+00	6.990611e+00
5.136655922595520e-06	5.108313e+00	3.495266e+00	6.990612e+00
5.137655922595521e-06	5.108313e+00	3.495270e+00	6.990613e+00
5.138655922595521e-06	5.108313e+00	3.495274e+00	6.990615e+00
5.139655922595520e-06	5.108314e+00	3.495277e+00	6.990616e+00
5.140655922595521e-06	5.108314e+00	3.495277e+00	6.990618e+00
5.141655922595520e-06	5.108315e+00	3.495281e+00	6.990619e+00
5.142655922595521e-06	5.108315e+00	3.495285e+00	6.990620e+00
5.143655922595520e-06	5.108315e+00	3.495285e+00	6.990622e+00
5.145655922595521e-06	5.108316e+00	3.495289e+00	6.990624e+00
5.147655922595521e-06	5.108317e+00	3.495293e+00	6.990626e+00
5.149655922595521e-06	5.108318e+00	3.495296e+00	6.990628e+00
5.151655922595520e-06	5.108318e+00	3.495300e+00	6.990630e+00
5.153655922595520e-06	5.108319e+00	3.495304e+00	6.990631e+00
5.155655922595521e-06	5.108319e+00	3.495304e+00	6.990633e+00
5.157655922595521e-06	5.108320e+00	3.495308e+00	6.990634e+00
5.159655922595521e-06	5.108320e+00	3.495308e+00	6.990635e+00
5.161655922595521e-06	5.108321e+00	3.495312e+00	6.990636e+00
5.163655922595520e-06	5.108321e+00	3.495312e+00	6.990638e+00
5.165655922595520e-06	5.108321e+00	3.495312e+00	6.990638e+00
5.167655922595521e-06	5.108321e+00	3.495316e+00	6.990639e+00
5.169655922595521e-06	5.108322e+00	3.495316e+00	6.990640e+00
5.171655922595521e-06	5.108322e+00	3.495316e+00	6.990641e+00
5.173655922595521e-06	5.108322e+00	3.495316e+00	6.990642e+00
5.175655922595520e-06	5.108322e+00	3.495316e+00	6.990642e+00
5.177655922595520e-06	5.108323e+00	3.495319e+00	6.990643e+00
5.178655922595521e-06	5.108323e+00	3.495319e+00	6.990643e+00
5.179655922595521e-06	5.108322e+00	3.495319e+00	6.990643e+00
5.180000000000000e-06	5.108323e+00	3.495319e+00	6.990644e+00
5.180311845191041e-06	5.108323e+00	3.495319e+00	6.990643e+00
5.180376309617917e-06	5.108322e+00	3.495319e+00	6.990643e+00
5.180505238471669e-06	5.108323e+00	3.495319e+00	6.990644e+00
5.180763096179173e-06	5.108323e+00	3.495319e+00	6.990644e+00
5.181000000000000e-06	5.108321e+00	3.495319e+00	6.990639e+00
5.181023690382082e-06	5.108322e+00	3.495319e+00	6.990642e+00
5.181071071146248e-06	5.108323e+00	3.495319e+00	6.990644e+00
5.181165832674579e-06	5.108323e+00	3.495319e+00	6.990644e+00
5.181355355731240e-06	5.108323e+00	3.495319e+00	6.990644e+00
