time	V(Vcc_led,Vi_led5)	V(Vi_led5,N001)	I(D6)
5.912210108030938e-06	0.000000e+00	5.340576e-05	5.766196e-10
5.913210108030938e-06	0.000000e+00	5.340576e-05	6.930350e-10
5.914210108030939e-06	0.000000e+00	5.340576e-05	5.584297e-10
5.915210108030938e-06	0.000000e+00	5.340576e-05	6.730261e-10
5.916210108030939e-06	0.000000e+00	5.340576e-05	5.420588e-10
5.917210108030938e-06	0.000000e+00	5.340576e-05	6.566552e-10
5.918210108030939e-06	0.000000e+00	5.340576e-05	5.293259e-10
5.919210108030939e-06	0.000000e+00	5.340576e-05	6.421033e-10
5.920210108030938e-06	0.000000e+00	5.340576e-05	5.147740e-10
5.921210108030939e-06	0.000000e+00	5.340576e-05	6.239134e-10
5.922210108030938e-06	0.000000e+00	5.340576e-05	4.965841e-10
5.923210108030939e-06	0.000000e+00	5.340576e-05	6.057235e-10
5.924210108030939e-06	0.000000e+00	5.340576e-05	4.838512e-10
5.925210108030938e-06	0.000000e+00	5.340576e-05	5.911716e-10
5.926210108030939e-06	0.000000e+00	5.340576e-05	4.692993e-10
5.927210108030938e-06	0.000000e+00	5.340576e-05	5.766196e-10
5.928210108030939e-06	0.000000e+00	5.340576e-05	4.583853e-10
5.929210108030938e-06	0.000000e+00	5.340576e-05	5.638867e-10
5.930210108030938e-06	0.000000e+00	5.340576e-05	4.456524e-10
5.931210108030939e-06	0.000000e+00	5.340576e-05	5.475158e-10
5.932210108030938e-06	0.000000e+00	5.340576e-05	4.311005e-10
5.933210108030939e-06	0.000000e+00	5.340576e-05	5.329639e-10
5.934210108030938e-06	0.000000e+00	5.340576e-05	4.183676e-10
5.935210108030939e-06	0.000000e+00	5.340576e-05	5.202310e-10
5.936210108030939e-06	0.000000e+00	5.340576e-05	4.092726e-10
5.937210108030938e-06	0.000000e+00	5.340576e-05	5.074980e-10
5.938210108030939e-06	0.000000e+00	5.340576e-05	3.947207e-10
5.939210108030938e-06	0.000000e+00	5.340576e-05	4.929461e-10
5.940210108030939e-06	0.000000e+00	5.340576e-05	3.856258e-10
5.941210108030939e-06	0.000000e+00	5.340576e-05	4.820322e-10
5.942210108030938e-06	0.000000e+00	5.340576e-05	3.728928e-10
5.943210108030939e-06	0.000000e+00	5.340576e-05	4.674803e-10
5.944210108030938e-06	0.000000e+00	5.340576e-05	3.619789e-10
5.945210108030939e-06	0.000000e+00	5.340576e-05	4.565663e-10
5.946210108030938e-06	0.000000e+00	5.340576e-05	3.528839e-10
5.947210108030939e-06	0.000000e+00	5.340576e-05	4.456524e-10
5.948210108030939e-06	0.000000e+00	5.340576e-05	3.437890e-10
5.949210108030938e-06	0.000000e+00	5.340576e-05	4.365575e-10
5.950210108030939e-06	0.000000e+00	5.340576e-05	3.346941e-10
5.951210108030938e-06	0.000000e+00	5.340576e-05	4.238245e-10
5.952210108030939e-06	0.000000e+00	5.340576e-05	3.237801e-10
5.953210108030939e-06	0.000000e+00	5.340576e-05	4.129106e-10
5.954210108030938e-06	0.000000e+00	5.340576e-05	3.146852e-10
5.955210108030939e-06	0.000000e+00	5.340576e-05	4.019967e-10
5.956210108030938e-06	0.000000e+00	5.340576e-05	3.055902e-10
5.957210108030939e-06	0.000000e+00	5.340576e-05	3.929017e-10
5.958210108030939e-06	0.000000e+00	5.340576e-05	2.974048e-10
5.959210108030939e-06	0.000000e+00	5.340576e-05	3.828973e-10
5.960210108030939e-06	0.000000e+00	5.340576e-05	2.901288e-10
5.961210108030938e-06	0.000000e+00	5.340576e-05	3.747118e-10
5.962210108030939e-06	0.000000e+00	5.340576e-05	2.819434e-10
5.963210108030938e-06	0.000000e+00	5.340576e-05	3.656169e-10
5.964210108030939e-06	0.000000e+00	5.340576e-05	2.746674e-10
5.965210108030939e-06	0.000000e+00	5.340576e-05	3.565219e-10
5.966210108030938e-06	0.000000e+00	5.340576e-05	2.673914e-10
5.967210108030939e-06	0.000000e+00	5.340576e-05	3.483365e-10
5.968210108030938e-06	0.000000e+00	5.340576e-05	2.592060e-10
5.969210108030939e-06	0.000000e+00	5.340576e-05	3.392415e-10
5.970210108030939e-06	0.000000e+00	5.340576e-05	2.528395e-10
5.971210108030938e-06	0.000000e+00	5.340576e-05	3.319656e-10
5.972210108030939e-06	0.000000e+00	5.340576e-05	2.464731e-10
5.973210108030938e-06	0.000000e+00	5.340576e-05	3.237801e-10
5.974210108030939e-06	0.000000e+00	5.340576e-05	2.382876e-10
5.975210108030939e-06	0.000000e+00	5.340576e-05	3.146852e-10
5.976210108030939e-06	0.000000e+00	5.340576e-05	2.319211e-10
5.977210108030939e-06	0.000000e+00	5.340576e-05	3.074092e-10
5.978210108030938e-06	0.000000e+00	5.340576e-05	2.255547e-10
5.979210108030939e-06	0.000000e+00	5.340576e-05	3.010427e-10
5.980210108030938e-06	0.000000e+00	5.340576e-05	2.200977e-10
5.981210108030939e-06	0.000000e+00	5.340576e-05	2.928573e-10
5.982210108030939e-06	0.000000e+00	5.340576e-05	2.137313e-10
5.983210108030938e-06	0.000000e+00	5.340576e-05	2.864908e-10
5.984210108030939e-06	0.000000e+00	5.340576e-05	2.073648e-10
5.985210108030938e-06	0.000000e+00	5.340576e-05	2.792149e-10
5.986210108030939e-06	0.000000e+00	5.340576e-05	2.019078e-10
5.987210108030939e-06	0.000000e+00	5.340576e-05	2.719389e-10
5.988210108030939e-06	0.000000e+00	5.340576e-05	1.955414e-10
5.989210108030939e-06	0.000000e+00	5.340576e-05	2.655725e-10
5.990210108030938e-06	0.000000e+00	5.340576e-05	1.909939e-10
5.991210108030939e-06	0.000000e+00	5.340576e-05	2.592060e-10
5.992210108030939e-06	0.000000e+00	5.340576e-05	1.855369e-10
5.993210108030939e-06	0.000000e+00	5.340576e-05	2.537490e-10
5.994210108030939e-06	0.000000e+00	5.340576e-05	1.800800e-10
5.995210108030938e-06	0.000000e+00	5.340576e-05	2.464731e-10
5.996210108030939e-06	0.000000e+00	5.340576e-05	1.746230e-10
5.997210108030938e-06	0.000000e+00	5.340576e-05	2.410161e-10
5.998210108030939e-06	0.000000e+00	5.340576e-05	1.709850e-10
5.999210108030939e-06	0.000000e+00	5.340576e-05	2.364686e-10
6.000210108030938e-06	0.000000e+00	5.340576e-05	1.673470e-10
6.001210108030939e-06	0.000000e+00	5.340576e-05	2.319211e-10
6.002210108030938e-06	0.000000e+00	5.340576e-05	1.627996e-10
6.003210108030939e-06	0.000000e+00	5.340576e-05	2.255547e-10
6.004210108030939e-06	0.000000e+00	5.340576e-05	1.582521e-10
6.005210108030939e-06	0.000000e+00	5.340576e-05	2.210072e-10
6.006210108030939e-06	0.000000e+00	5.340576e-05	1.537046e-10
6.007210108030938e-06	0.000000e+00	5.340576e-05	2.146407e-10
6.008210108030939e-06	0.000000e+00	5.340576e-05	1.491571e-10
6.009210108030939e-06	0.000000e+00	5.340576e-05	2.100933e-10
6.010210108030939e-06	0.000000e+00	5.340576e-05	1.446097e-10
6.011210108030939e-06	0.000000e+00	5.340576e-05	2.046363e-10
6.012210108030938e-06	0.000000e+00	5.340576e-05	1.418812e-10
6.013210108030939e-06	0.000000e+00	5.340576e-05	2.009983e-10
6.014210108030938e-06	0.000000e+00	5.340576e-05	1.373337e-10
6.015210108030939e-06	0.000000e+00	5.340576e-05	1.955414e-10
6.016210108030939e-06	0.000000e+00	5.340576e-05	1.336957e-10
6.017210108030939e-06	0.000000e+00	5.340576e-05	1.919034e-10
6.018210108030939e-06	0.000000e+00	5.340576e-05	1.318767e-10
6.019210108030938e-06	0.000000e+00	5.340576e-05	1.882654e-10
6.020210108030939e-06	0.000000e+00	5.340576e-05	1.264198e-10
6.021210108030939e-06	0.000000e+00	4.959106e-05	1.818989e-10
6.022210108030939e-06	0.000000e+00	4.959106e-05	1.236913e-10
6.023210108030939e-06	0.000000e+00	4.959106e-05	1.800800e-10
6.024210108030938e-06	0.000000e+00	4.959106e-05	1.218723e-10
6.025210108030939e-06	0.000000e+00	4.959106e-05	1.764420e-10
6.026210108030939e-06	0.000000e+00	4.959106e-05	1.182343e-10
6.027210108030939e-06	0.000000e+00	4.959106e-05	1.709850e-10
6.028210108030939e-06	0.000000e+00	4.959106e-05	1.145963e-10
6.029210108030938e-06	0.000000e+00	4.959106e-05	1.682565e-10
6.030210108030939e-06	0.000000e+00	4.959106e-05	1.118678e-10
6.031210108030939e-06	0.000000e+00	4.959106e-05	1.637090e-10
6.032210108030939e-06	0.000000e+00	4.959106e-05	1.082299e-10
6.033210108030939e-06	0.000000e+00	4.959106e-05	1.600711e-10
6.034210108030939e-06	0.000000e+00	4.959106e-05	1.064109e-10
6.035210108030939e-06	0.000000e+00	4.959106e-05	1.573426e-10
6.036210108030938e-06	0.000000e+00	4.959106e-05	1.036824e-10
6.037210108030939e-06	0.000000e+00	4.959106e-05	1.546141e-10
6.038210108030939e-06	0.000000e+00	4.959106e-05	1.018634e-10
6.039210108030939e-06	0.000000e+00	4.959106e-05	1.509761e-10
6.040210108030939e-06	0.000000e+00	4.959106e-05	9.913492e-11
6.041210108030938e-06	0.000000e+00	4.959106e-05	1.482476e-10
6.042210108030939e-06	0.000000e+00	4.959106e-05	9.640644e-11
6.043210108030939e-06	0.000000e+00	4.959106e-05	1.437002e-10
6.044210108030939e-06	0.000000e+00	4.959106e-05	9.276846e-11
6.045210108030939e-06	0.000000e+00	4.959106e-05	1.409717e-10
6.046210108030939e-06	0.000000e+00	4.959106e-05	9.185896e-11
6.047210108030939e-06	0.000000e+00	4.959106e-05	1.382432e-10
6.048210108030939e-06	0.000000e+00	4.959106e-05	8.822099e-11
6.049210108030939e-06	0.000000e+00	4.959106e-05	1.346052e-10
6.050210108030939e-06	0.000000e+00	4.959106e-05	8.640200e-11
6.051210108030939e-06	0.000000e+00	4.959106e-05	1.327862e-10
6.052210108030939e-06	0.000000e+00	4.959106e-05	8.549250e-11
6.053210108030938e-06	0.000000e+00	4.959106e-05	1.300577e-10
6.054210108030939e-06	0.000000e+00	4.959106e-05	8.185452e-11
6.055210108030939e-06	0.000000e+00	4.959106e-05	1.255103e-10
6.056210108030939e-06	0.000000e+00	4.959106e-05	7.912604e-11
6.057210108030939e-06	0.000000e+00	4.959106e-05	1.227818e-10
6.058210108030938e-06	0.000000e+00	4.959106e-05	7.730705e-11
6.059210108030939e-06	0.000000e+00	4.959106e-05	1.218723e-10
6.060210108030939e-06	0.000000e+00	4.959106e-05	7.730705e-11
6.061210108030939e-06	0.000000e+00	4.959106e-05	1.191438e-10
6.062210108030939e-06	0.000000e+00	4.959106e-05	7.366907e-11
6.063210108030939e-06	0.000000e+00	4.959106e-05	1.155058e-10
6.064210108030939e-06	0.000000e+00	4.959106e-05	7.185008e-11
6.065210108030939e-06	0.000000e+00	4.959106e-05	1.136868e-10
6.066210108030939e-06	0.000000e+00	4.959106e-05	7.094059e-11
6.067210108030939e-06	0.000000e+00	4.959106e-05	1.127773e-10
6.068210108030939e-06	0.000000e+00	4.959106e-05	7.003109e-11
6.069210108030939e-06	0.000000e+00	4.959106e-05	1.091394e-10
6.070210108030938e-06	0.000000e+00	4.959106e-05	6.639311e-11
6.071210108030939e-06	0.000000e+00	4.959106e-05	1.064109e-10
6.072210108030939e-06	0.000000e+00	4.959106e-05	6.548362e-11
6.073210108030939e-06	0.000000e+00	4.959106e-05	1.055014e-10
6.074210108030939e-06	0.000000e+00	4.959106e-05	6.457412e-11
6.075210108030939e-06	0.000000e+00	4.959106e-05	1.027729e-10
6.076210108030939e-06	0.000000e+00	4.959106e-05	6.184564e-11
6.077210108030939e-06	0.000000e+00	4.959106e-05	1.000444e-10
6.078210108030939e-06	0.000000e+00	4.959106e-05	6.093615e-11
6.079210108030939e-06	0.000000e+00	4.959106e-05	9.913492e-11
6.080210108030939e-06	0.000000e+00	4.959106e-05	6.002665e-11
6.081210108030939e-06	0.000000e+00	4.959106e-05	9.731593e-11
6.082210108030939e-06	0.000000e+00	4.959106e-05	5.820766e-11
6.083210108030939e-06	0.000000e+00	4.959106e-05	9.458745e-11
6.084210108030939e-06	0.000000e+00	4.959106e-05	5.729817e-11
6.085210108030939e-06	0.000000e+00	4.959106e-05	9.458745e-11
6.086210108030939e-06	0.000000e+00	4.959106e-05	5.729817e-11
6.087210108030938e-06	0.000000e+00	4.959106e-05	9.276846e-11
6.088210108030939e-06	0.000000e+00	4.959106e-05	5.456968e-11
6.089210108030939e-06	0.000000e+00	4.959106e-05	8.913048e-11
6.090210108030939e-06	0.000000e+00	4.959106e-05	5.275069e-11
6.091210108030939e-06	0.000000e+00	4.959106e-05	8.731149e-11
6.093210108030939e-06	0.000000e+00	5.340576e-05	-1.183437e-10
6.094194886833371e-06	0.000000e+00	5.340576e-05	1.308931e-10
6.095173680654493e-06	0.000000e+00	5.340576e-05	6.294550e-12
6.096146787605088e-06	0.000000e+00	5.340576e-05	1.290597e-10
6.097114020733545e-06	0.000000e+00	5.340576e-05	5.582999e-11
6.098079352486502e-06	0.000000e+00	5.340576e-05	7.574479e-11
6.099042439059569e-06	0.000000e+00	5.340576e-05	8.419728e-11
6.100005860482305e-06	0.000000e+00	5.340576e-05	2.200462e-11
6.100970823680523e-06	0.000000e+00	5.340576e-05	1.209572e-10
6.101938812069030e-06	0.000000e+00	5.340576e-05	-2.103787e-11
6.102911605056474e-06	0.000000e+00	5.340576e-05	1.635483e-10
6.103890577144769e-06	0.000000e+00	5.340576e-05	-5.795524e-11
6.104877465677612e-06	0.000000e+00	5.340576e-05	2.044512e-10
6.105873842488545e-06	0.000000e+00	5.340576e-05	3.195607e-12
6.106873842488545e-06	0.000000e+00	5.340576e-05	8.094503e-11
6.107873842488545e-06	0.000000e+00	5.340576e-05	4.820322e-11
6.108873842488546e-06	0.000000e+00	5.340576e-05	7.821654e-11
6.109873842488545e-06	0.000000e+00	5.340576e-05	4.547474e-11
6.110873842488546e-06	0.000000e+00	5.340576e-05	7.548806e-11
6.111873842488545e-06	0.000000e+00	5.340576e-05	4.365575e-11
6.112873842488545e-06	0.000000e+00	5.340576e-05	7.185008e-11
6.113873842488546e-06	0.000000e+00	5.340576e-05	4.001777e-11
6.114873842488545e-06	0.000000e+00	5.340576e-05	7.003109e-11
6.115873842488546e-06	0.000000e+00	5.340576e-05	3.910827e-11
6.116873842488545e-06	0.000000e+00	5.340576e-05	6.730261e-11
6.117873842488545e-06	0.000000e+00	5.340576e-05	3.728928e-11
6.118873842488545e-06	0.000000e+00	5.340576e-05	6.730261e-11
6.119873842488545e-06	0.000000e+00	5.340576e-05	3.819878e-11
6.120873842488546e-06	0.000000e+00	5.340576e-05	6.639311e-11
6.121873842488545e-06	0.000000e+00	5.340576e-05	3.728928e-11
6.122873842488546e-06	0.000000e+00	5.340576e-05	6.548362e-11
6.123873842488545e-06	0.000000e+00	5.340576e-05	3.637979e-11
6.124873842488545e-06	0.000000e+00	5.340576e-05	6.457412e-11
6.125873842488546e-06	0.000000e+00	5.340576e-05	3.728928e-11
6.126873842488545e-06	0.000000e+00	5.340576e-05	6.457412e-11
6.127873842488546e-06	0.000000e+00	5.340576e-05	3.547029e-11
6.128873842488545e-06	0.000000e+00	5.340576e-05	6.184564e-11
6.129873842488545e-06	0.000000e+00	5.340576e-05	3.456080e-11
6.130873842488546e-06	0.000000e+00	5.340576e-05	6.184564e-11
6.131873842488545e-06	0.000000e+00	5.340576e-05	3.456080e-11
6.132873842488546e-06	0.000000e+00	5.340576e-05	6.093615e-11
6.133873842488545e-06	0.000000e+00	5.340576e-05	3.365130e-11
6.134873842488545e-06	0.000000e+00	5.340576e-05	5.911716e-11
6.135873842488545e-06	0.000000e+00	5.340576e-05	3.274181e-11
6.136873842488545e-06	0.000000e+00	5.340576e-05	5.911716e-11
6.137873842488546e-06	0.000000e+00	5.340576e-05	3.365130e-11
6.138873842488545e-06	0.000000e+00	5.340576e-05	5.911716e-11
6.139873842488546e-06	0.000000e+00	5.340576e-05	3.274181e-11
6.140873842488545e-06	0.000000e+00	5.340576e-05	5.729817e-11
6.141873842488545e-06	0.000000e+00	5.340576e-05	3.183231e-11
6.142873842488546e-06	0.000000e+00	5.340576e-05	5.638867e-11
6.143873842488545e-06	0.000000e+00	5.340576e-05	3.092282e-11
6.144873842488546e-06	0.000000e+00	5.340576e-05	5.456968e-11
6.145873842488545e-06	0.000000e+00	5.340576e-05	3.001333e-11
6.146873842488545e-06	0.000000e+00	5.340576e-05	5.456968e-11
6.147873842488546e-06	0.000000e+00	5.340576e-05	2.910383e-11
6.148873842488545e-06	0.000000e+00	5.340576e-05	5.275069e-11
6.149873842488546e-06	0.000000e+00	5.340576e-05	3.001333e-11
6.150873842488545e-06	0.000000e+00	5.340576e-05	5.366019e-11
6.151873842488546e-06	0.000000e+00	5.340576e-05	2.910383e-11
6.152873842488545e-06	0.000000e+00	5.340576e-05	5.184120e-11
6.153873842488545e-06	0.000000e+00	5.340576e-05	2.819434e-11
6.154873842488546e-06	0.000000e+00	5.340576e-05	5.093170e-11
6.155873842488545e-06	0.000000e+00	5.340576e-05	2.728484e-11
6.156873842488546e-06	0.000000e+00	5.340576e-05	5.002221e-11
6.157873842488545e-06	0.000000e+00	5.340576e-05	2.728484e-11
6.158873842488545e-06	0.000000e+00	5.340576e-05	4.911271e-11
6.159873842488546e-06	0.000000e+00	5.340576e-05	2.637535e-11
6.160873842488545e-06	0.000000e+00	5.340576e-05	4.820322e-11
6.161873842488546e-06	0.000000e+00	5.340576e-05	2.637535e-11
6.162873842488545e-06	0.000000e+00	5.340576e-05	4.820322e-11
6.163873842488545e-06	0.000000e+00	5.340576e-05	2.546585e-11
6.164873842488546e-06	0.000000e+00	5.340576e-05	4.729372e-11
6.165873842488545e-06	0.000000e+00	5.340576e-05	2.637535e-11
6.166873842488546e-06	0.000000e+00	5.340576e-05	4.729372e-11
6.167873842488545e-06	0.000000e+00	5.340576e-05	2.546585e-11
6.168873842488546e-06	0.000000e+00	5.340576e-05	4.638423e-11
6.169873842488546e-06	0.000000e+00	5.340576e-05	2.546585e-11
6.170873842488545e-06	0.000000e+00	5.340576e-05	4.547474e-11
6.171873842488546e-06	0.000000e+00	5.340576e-05	2.364686e-11
6.172873842488545e-06	0.000000e+00	5.340576e-05	4.365575e-11
6.173873842488546e-06	0.000000e+00	5.340576e-05	2.364686e-11
6.174873842488545e-06	0.000000e+00	5.340576e-05	4.456524e-11
6.175873842488545e-06	0.000000e+00	5.340576e-05	2.364686e-11
6.176873842488546e-06	0.000000e+00	5.340576e-05	4.274625e-11
6.177873842488545e-06	0.000000e+00	5.340576e-05	2.273737e-11
6.178873842488546e-06	0.000000e+00	5.340576e-05	4.183676e-11
6.179873842488545e-06	0.000000e+00	5.340576e-05	2.182787e-11
6.180873842488546e-06	0.000000e+00	5.340576e-05	4.183676e-11
6.181873842488546e-06	0.000000e+00	5.340576e-05	2.273737e-11
6.182873842488545e-06	0.000000e+00	5.340576e-05	4.183676e-11
6.183873842488546e-06	0.000000e+00	5.340576e-05	2.273737e-11
6.184873842488545e-06	0.000000e+00	5.340576e-05	4.183676e-11
6.185873842488546e-06	0.000000e+00	5.340576e-05	2.273737e-11
6.186873842488546e-06	0.000000e+00	5.340576e-05	4.183676e-11
6.187873842488545e-06	0.000000e+00	5.340576e-05	2.273737e-11
6.188873842488546e-06	0.000000e+00	5.340576e-05	4.001777e-11
6.189873842488545e-06	0.000000e+00	5.340576e-05	2.182787e-11
6.190873842488546e-06	0.000000e+00	5.340576e-05	4.092726e-11
6.191873842488545e-06	0.000000e+00	5.340576e-05	2.273737e-11
6.192873842488545e-06	0.000000e+00	5.340576e-05	4.001777e-11
6.193873842488546e-06	0.000000e+00	5.340576e-05	2.091838e-11
6.194873842488545e-06	0.000000e+00	5.340576e-05	3.819878e-11
6.195873842488546e-06	0.000000e+00	5.340576e-05	2.000888e-11
6.196873842488545e-06	0.000000e+00	5.340576e-05	3.728928e-11
6.197873842488546e-06	0.000000e+00	5.340576e-05	2.000888e-11
6.198873842488546e-06	0.000000e+00	5.340576e-05	3.728928e-11
6.199873842488545e-06	0.000000e+00	5.340576e-05	2.000888e-11
6.200873842488546e-06	0.000000e+00	5.340576e-05	3.728928e-11
6.201873842488545e-06	0.000000e+00	5.340576e-05	1.909939e-11
6.202873842488546e-06	0.000000e+00	5.340576e-05	3.547029e-11
6.203873842488546e-06	0.000000e+00	5.340576e-05	1.909939e-11
6.204873842488545e-06	0.000000e+00	5.340576e-05	3.637979e-11
6.205873842488546e-06	0.000000e+00	5.340576e-05	2.000888e-11
6.206873842488545e-06	0.000000e+00	5.340576e-05	3.637979e-11
6.207873842488546e-06	0.000000e+00	5.340576e-05	2.000888e-11
6.208873842488545e-06	0.000000e+00	5.340576e-05	3.637979e-11
6.209873842488546e-06	0.000000e+00	5.340576e-05	2.000888e-11
6.210873842488546e-06	0.000000e+00	5.340576e-05	3.637979e-11
6.211873842488545e-06	0.000000e+00	5.340576e-05	2.000888e-11
6.212873842488546e-06	0.000000e+00	5.340576e-05	3.547029e-11
6.213873842488545e-06	0.000000e+00	5.340576e-05	1.909939e-11
6.214873842488546e-06	0.000000e+00	5.340576e-05	3.365130e-11
6.215873842488546e-06	0.000000e+00	5.340576e-05	1.728040e-11
6.216873842488545e-06	0.000000e+00	5.340576e-05	3.274181e-11
6.217873842488546e-06	0.000000e+00	5.340576e-05	1.728040e-11
6.218873842488545e-06	0.000000e+00	5.340576e-05	3.274181e-11
6.219873842488546e-06	0.000000e+00	5.340576e-05	1.728040e-11
6.220873842488546e-06	0.000000e+00	5.340576e-05	3.183231e-11
6.221873842488546e-06	0.000000e+00	5.340576e-05	1.637090e-11
6.222873842488546e-06	0.000000e+00	5.340576e-05	3.183231e-11
6.223873842488545e-06	0.000000e+00	5.340576e-05	1.728040e-11
6.224873842488546e-06	0.000000e+00	5.340576e-05	3.183231e-11
6.225873842488545e-06	0.000000e+00	5.340576e-05	1.728040e-11
6.226873842488546e-06	0.000000e+00	5.340576e-05	3.183231e-11
6.227873842488546e-06	0.000000e+00	5.340576e-05	1.637090e-11
6.228873842488545e-06	0.000000e+00	5.340576e-05	3.092282e-11
6.229873842488546e-06	0.000000e+00	5.340576e-05	1.728040e-11
6.230873842488545e-06	0.000000e+00	5.340576e-05	3.092282e-11
6.231873842488546e-06	0.000000e+00	5.340576e-05	1.637090e-11
6.232873842488546e-06	0.000000e+00	5.340576e-05	3.092282e-11
6.233873842488545e-06	0.000000e+00	5.340576e-05	1.637090e-11
6.234873842488546e-06	0.000000e+00	5.340576e-05	3.001333e-11
6.235873842488545e-06	0.000000e+00	5.340576e-05	1.637090e-11
6.236873842488546e-06	0.000000e+00	5.340576e-05	3.001333e-11
6.237873842488546e-06	0.000000e+00	5.340576e-05	1.637090e-11
6.238873842488546e-06	0.000000e+00	5.340576e-05	3.001333e-11
6.239873842488546e-06	0.000000e+00	5.340576e-05	1.637090e-11
6.240873842488545e-06	0.000000e+00	5.340576e-05	3.001333e-11
6.241873842488546e-06	0.000000e+00	5.340576e-05	1.728040e-11
6.242873842488545e-06	0.000000e+00	5.340576e-05	3.001333e-11
6.243873842488546e-06	0.000000e+00	5.340576e-05	1.546141e-11
6.244873842488546e-06	0.000000e+00	5.340576e-05	2.819434e-11
6.245873842488545e-06	0.000000e+00	5.340576e-05	1.546141e-11
6.246873842488546e-06	0.000000e+00	5.340576e-05	2.910383e-11
6.247873842488545e-06	0.000000e+00	5.340576e-05	1.637090e-11
6.248873842488546e-06	0.000000e+00	5.340576e-05	2.910383e-11
6.249873842488546e-06	0.000000e+00	5.340576e-05	1.637090e-11
6.250873842488546e-06	0.000000e+00	5.340576e-05	2.819434e-11
6.251873842488546e-06	0.000000e+00	5.340576e-05	1.455192e-11
6.252873842488545e-06	0.000000e+00	5.340576e-05	2.728484e-11
6.253873842488546e-06	0.000000e+00	5.340576e-05	1.546141e-11
6.254873842488546e-06	0.000000e+00	5.340576e-05	2.728484e-11
6.255873842488546e-06	0.000000e+00	5.340576e-05	1.455192e-11
6.256873842488546e-06	0.000000e+00	5.340576e-05	2.728484e-11
6.257873842488545e-06	0.000000e+00	5.340576e-05	1.546141e-11
6.258873842488546e-06	0.000000e+00	5.340576e-05	2.728484e-11
6.259873842488545e-06	0.000000e+00	5.340576e-05	1.455192e-11
6.260873842488546e-06	0.000000e+00	5.340576e-05	2.637535e-11
6.261873842488546e-06	0.000000e+00	5.340576e-05	1.546141e-11
6.262873842488545e-06	0.000000e+00	5.340576e-05	2.819434e-11
6.263873842488546e-06	0.000000e+00	5.340576e-05	1.637090e-11
6.264873842488545e-06	0.000000e+00	5.340576e-05	2.728484e-11
6.265873842488546e-06	0.000000e+00	5.340576e-05	1.546141e-11
6.266873842488546e-06	0.000000e+00	5.340576e-05	2.728484e-11
6.267873842488546e-06	0.000000e+00	5.340576e-05	1.546141e-11
6.268873842488546e-06	0.000000e+00	5.340576e-05	2.637535e-11
6.269873842488545e-06	0.000000e+00	5.340576e-05	1.455192e-11
6.270873842488546e-06	0.000000e+00	5.340576e-05	2.546585e-11
6.271873842488546e-06	0.000000e+00	5.340576e-05	1.455192e-11
6.272873842488546e-06	0.000000e+00	5.340576e-05	2.546585e-11
6.273873842488546e-06	0.000000e+00	5.340576e-05	1.364242e-11
6.274873842488545e-06	0.000000e+00	5.340576e-05	2.455636e-11
6.275873842488546e-06	0.000000e+00	5.340576e-05	1.455192e-11
6.276873842488545e-06	0.000000e+00	5.340576e-05	2.637535e-11
6.277873842488546e-06	0.000000e+00	5.340576e-05	1.546141e-11
6.278873842488546e-06	0.000000e+00	5.340576e-05	2.546585e-11
6.279873842488546e-06	0.000000e+00	5.340576e-05	1.364242e-11
6.280873842488546e-06	0.000000e+00	5.340576e-05	2.364686e-11
6.281873842488545e-06	0.000000e+00	5.340576e-05	1.364242e-11
6.282873842488546e-06	0.000000e+00	5.340576e-05	2.546585e-11
6.283873842488546e-06	0.000000e+00	5.340576e-05	1.546141e-11
6.284873842488546e-06	0.000000e+00	5.340576e-05	2.546585e-11
6.285873842488546e-06	0.000000e+00	5.340576e-05	1.455192e-11
6.286873842488545e-06	0.000000e+00	5.340576e-05	2.455636e-11
6.287873842488546e-06	0.000000e+00	5.340576e-05	1.455192e-11
6.288873842488546e-06	0.000000e+00	5.340576e-05	2.455636e-11
6.289873842488546e-06	0.000000e+00	5.340576e-05	1.364242e-11
6.290873842488546e-06	0.000000e+00	5.340576e-05	2.364686e-11
7.085873842488547e-06	0.000000e+00	5.340576e-05	8.185452e-12
8.109873842488551e-06	0.000000e+00	5.340576e-05	3.637979e-12
9.133873842488553e-06	0.000000e+00	5.340576e-05	1.364242e-12
9.998873842488554e-06	0.000000e+00	5.340576e-05	2.273737e-12
9.999873842488555e-06	0.000000e+00	5.340576e-05	1.757580e-08
1.000000000000000e-05	0.000000e+00	5.340576e-05	2.011348e-08
